Id,Votes
1Lq3ghX6yzJ7MsWXDkgIGQ,0.7856149798874812
zulCqAo_XY9wAefJ58H9Fw,0.25407267923167676
ptm1X6ReMEYg1Y203KXkxQ,0.38032151033178296
JCCe3m0LK7dGGxO4ntoGLg,1.1568072496029087
CeOpuUly_s75QSuHKtfxng,0.6231083583157626
f_npHQr9DblCH634th98eg,0.33742969949731005
vbxsk-vbWpOlpx_hzVANzQ,0.29914360179984967
GGMxcqghneND0JUzgZo85A,0.3241081606757319
sGQe6moDXutDOSSK8h_1WQ,0.6156956761203812
SqN9ixz36WOnVemJ7YyzWg,1.098786634985189
wSUIU6De7q4z-ofz_2L4gA,1.1020372537885634
FlNn8JKKAC59B6NL97-SSg,0.06522256874300969
LX6L_WKNQPmvY9UVDGmWCQ,0.6541998772576739
0Yv3LLiAE0vNkET_i5zMgw,1.4208311739373176
Wxf_QtNh3tG6VKVg6vkNYA,1.3266445166754708
-F87KP39UTIthblo0zPPHA,1.0604244046485811
Rj89qPo8leEW9fVNAtb3Ow,0.8304689540618162
wQ2ibGmY3uW13Cxt7B0AVA,0.33715604255574294
_01X19lpwdl2r7GzBcCSpA,0.689878863293139
cykSQuOxQ7Tm0hRvplHWDA,0.5008623091114182
ZTb_jCK-Zbakttd-VoyUFA,0.46908013221864053
a0o2nIHKB_q1WLsRKsCBMg,1.2919327453017666
RCEpA6SdpClNns63-VPFMQ,0.827560041306588
CLR3NbnskwmVd2x4Zn4v8A,0.7997504081724554
eyDJW1m4XK1vqweRcznBew,3.560561667524168
-42cCcq9_4tJLV3ZfHnHaA,1.229323371951435
88n3EVZwhRYXkoJuelCfQA,0.5253947852929451
xRWtSmWF9nnT8HHzoe2ACg,1.1401583286179786
W86pCKcclp5c4g-9UI3oOw,0.471503374245541
Kv2ynuWsD_B41BbpWbIl5A,0.43562197901565947
FMadPMGVn5nX1XOtJa7Jlw,0.7180108223490805
yx2cWLUwerGEL_MJJtsNcQ,0.2846534737208066
37256hOSwA0ZeeY_v_-K6Q,0.930370766633938
Nx_ex15K7JlrGQ2taJvB8A,0.9284655465957774
Ijf3nKbh0Ob20G9ixAJ_MQ,0.6456843238735237
k0Y-ETFcLH8mvVmNx4iRhA,0.6185973738799213
kEzbOq36XgPv4tx10THhQw,0.4676364400849041
4f5LLGvMzjmXPlJx_Bvkuw,1.0148259807009876
UsXbqhPEF619mC8sYmCjsA,0.9339562373274519
lqIhjppJtkjG4TC4XjgHJw,0.3141823135973476
vu-ITWFoN0g0bL2ZuAJI-Q,0.5469092680459164
beynuU-lRZtY99SP7s-zpA,0.49115891846596105
xCYL9nAJ6Z4PtBbNTN0O_w,0.6304164096850934
w1marIKYBSG1kJPfZFdh0w,0.5724997129673408
SjWQ3dIQeYvxukF2t6BIqw,0.34182786535555065
xnL2tU4ozCeTm0sDLcvNRg,0.8816994260460823
GczmuyZxSpN9oEXbl3E6IA,0.26218013405576057
tnr3Rymy2_5ZSfGXel4AVA,1.0920009724600774
DYjVRFHvuRRUjGN5FGmqoQ,0.7783523765550532
udXh9zE5Vg9xJ3RflapI3Q,1.1152287282294016
T1XvvY1AyGGGe_2dzhLrgw,0.5698998315603504
KV_4fHDTERKDx-pYiFSNTA,0.5411981124519059
jGwnlwuogwfJuH5Vh3hdXw,0.4536480101267487
Dj6K1i902X5A1v6FHrP-7Q,1.103639663567407
u0TemrC0hcmr7UVwF6TjYA,0.37190570868250594
N5DBaZPINdNabw6fUFpXSA,0.9472008937495702
hIMJFxEMbjj1feaeeBi9sA,0.4766668321195431
XbYkL-UKbfFSefCkUIuMlA,0.33718254506735557
Fs9a1rRyqmqzf3xYVbIobA,3.4508569690473014
k7UsJ6Yk7iw6KvcpAzPboQ,0.3371631294271311
d_LiUlPzBatB5LJv_XbiQg,0.0
w2DP4oM9GIH5EFu7WhNToA,0.09530000780055548
MDhoCwcRZkQoX6KFQY2bBw,0.7357125848622088
gB4aM3Q8Cm6wumiubFLPNQ,0.9632907476003275
fECOZjTLV3p44bWrMxGQiw,0.4234701509958515
Bl0IDudk9THhgjTJRD5KNA,0.5503404642778453
FThLkhyn2GTHTppDQxPYww,1.1297345057866894
6q3lCdmrcxSd8BBgIPlpjA,1.0246723236104618
320FvbH91FtigNZOSFCVIw,0.3231204148397917
3QDUON5x79j17A5MOe58QQ,0.37638961398645776
39uZe3R2HHJJgNbEof0ymA,0.3846892592881097
XzLaOR65p89WKXehVjnR4Q,0.15860894656280933
XCsALFaCPApw_FGj7whjVw,0.8057576440664534
PvpUOOG_Qx6XMoOjTIrFWA,0.3414038394291785
jAyqvCXY7WOAUep8wt8_bg,0.7199549038190021
n0VhFIDJ1z4NEpRceu2OoQ,0.44958024054124424
mVgvXzV4NgZekgKtI-qVVA,0.16858837776724567
cT4dfEVExCn2jl697eyjrA,0.2576702686224084
XVtGSiE1IgungStp51072Q,0.23968063857996702
RAes7uYf1ciuuTmIx7_FxA,0.8107934461743879
PeRnT-8yUl7vRJboQNiLKQ,0.38764450544969653
q7a1im5SuXT_mL_rGR0-LQ,0.5684431390567454
ESqd0kCOyKQYgBAxvfTZ_A,0.35922007422659386
Dsq4b5pWC_F7iWY5zt1ohg,1.6478920287694951
6pHMzZYVkvDU5dV0D4tIHA,0.8379323736192221
lV7A6r0koafVgcqvTPJt_A,0.9942784098510306
9N0pNeUvWzkJeq4DX7IOXg,1.0211617017633747
HAbgUCQC5HGBjrJniIMOGQ,0.6731459002263488
_GIzYGNlaMLjucToAQ8icA,0.9113518922527506
RMInE3ffU4rQIzlwbRZ8Uw,1.5919860613185999
QPPER0DPfrTTQCoj1vMd1g,0.673113464147056
SzYY5ST8JDA_MpqTDm5rxQ,0.9869251725221884
Eo-fQsfq5ZGLZrCdO08RYA,0.3501384277057755
3dKcM690oTULHquGS9FcSg,0.37347166266444365
q3uNdyRE_07VpuTEw1n1pQ,0.9106611981908345
cO6--3vrYs72mfzwJYTJKA,0.2053010432757345
mi4af3szRDak-rGVEMiyHw,1.1337571489195195
rBYe9NNJVIhZJB-qevKS3w,0.2602551207705539
T2H1WEQjkCjnyeRTDvh9xw,0.41819460480008497
wCv4JHFTk_OY35GRMIk4Zw,0.7420528595806531
zhoXcL0F9Dau-w2VQYR8Qw,0.3811002571013642
eoIg1vJa9cFTnOT5n5hERA,1.213463885602863
5sXe5EV0hswaVSDU6UORMg,0.305911294792526
SN7VTlhpr2oi9nGmKHWIig,0.6132758596291601
7jrEettSFjmVwWJQRmqHVg,1.1360280806870526
aER_1lEwaEzQPQhWOBWYeA,1.2709439993421965
SW3CEJUhl8Rin85A6RNfyQ,1.313049963634807
HW2ZVimXh1k-K7DzjpRZgQ,0.9175006056184973
Z_GuKkOUM4vpRy-q82jnGA,0.794260422405564
D6buhTj4Nle3bjvX6ONlMA,0.5325949781057692
ruTPOptWMGwUb3X_eHobwA,1.3010145270581726
x50eVVapwVrL8jieOn7Ypg,0.20038206130552538
aLLRqFCyADIodW3gwZbJLQ,2.0467508390190927
tyIqzAuvFxMRzhv1IfUEIA,0.31853418415221224
cVZpK0aZkehhzaPeUa4mCA,0.8375976934440832
fqslB5_O78_CAuSHlE_-2Q,0.89373678953156
4JSc8W-i81bPH7UCPG6aHg,0.7136093828443464
dkQCsRqEJ90GRG1GxI_rYw,0.4926390079497901
jhoDJXekUu-s8-t_murpYA,0.6511403008060228
SdG4gOWqmyKdq-Mb6m5c0Q,0.4196392378689928
q5eMw0XsQXu2a3aFHcONCg,0.8800703480277723
WbPHfwuoRKsAopRa865Jeg,0.5542538629581569
SWGegiJcZJLOF4gvjTqtLw,0.49621856784989304
cZEWoAYkxiby2a1u9sVGRQ,0.33306448156442325
2y9HqF2rzwTVo25tiwc03A,3.0962746639542957
a4CWYIP0wHCD7IIaODAQrg,0.6542981057667889
oX6G30VFK55L1jCz8Zg1JQ,1.2361883776659208
XvCjsnVlXgcmMOHlB8c_Zg,0.6560690124657015
PQnAG55JoqsD9XL0a-Un6Q,0.8067722225006211
yiSNGkeM5aKXXijTbgKQXg,0.20323211698670152
ej6FK6mUq360t3W2A-V5ZA,0.7837294488172951
uyM5LDvETveAP7uuE1QY3Q,0.47119366651400907
ZEEsfNxfIhpSyNrlmiTznQ,0.8154252508811849
LBvFj3gdjKJzoVR9sBggWQ,1.7319672199637104
-ZmodfQfum4qEt9-9SYceA,0.19273009254896367
1cCdnYWyD-1Wpd7upqgbuw,0.42634757032481685
2qnD-AtXqrNV8jis2QPd1w,0.4545050987410001
lDX_Mr3K_ycAAQGgtGN2bQ,1.4577436919922744
SC7mYx3Mh8RSwy7isHXudA,0.5082083256251783
pAgQVgHVIuOfX0UMtWwpqw,0.9768295825229372
1rqlHYXV57dj7LWzemk1og,1.070482789973295
ANMNxm6VpiHG-oADDVZifA,0.22119073417012625
e9rtzn5VVDRv9ykW6IQ5-w,0.7857602410928399
fmN8ys1rjQ04kTwta2RHBw,1.871882970038346
ONMmt2Gsw1tQ6Zk8DOwehg,0.3959137047994934
erwLExzTqMSeGkSFa9G8UQ,0.3521437106670886
TX4Yj6vJY4tPWAu46BCK-w,1.6037490401529477
ogAC16LE2RZUpfZx2NFLxA,0.8458641187874142
OrImQMU8t2drAoBIB3DL7w,2.1384507156403076
jjmLtREnjpzlXhm1EPs1ZQ,0.9492561906396723
gMGrxVsskvoyQ2Jv4j4GIg,0.5613192803807309
U956a4KhFtkm9bmbA_tFQw,0.5023758992144901
Yc6xvoaLq0zp3DAFlItn1Q,0.34813885637513864
K0Z_OV0d4cgEyStkBgRyeA,0.5366367226550917
OmOxWk03QDud8XRyzOpq8g,1.7864652772503948
OdLESDnP9UGwoToR4kt_Cg,1.0973334187514707
uDqewZRuoY0T-F-GffdAWQ,1.6325536637474507
Mys1TLWjWt8YH5h2zHcwCw,0.7961188994889463
WS0fczYvX5F3haSUwKyGBw,0.4803131320237075
Jjq46zUdQzSSmhWtxNVyCg,0.4954770236249968
DMLcGAlMlItWOHXjSUZWxQ,0.7358887054438529
d0FffgHB4rf-cvJeHXoWqA,1.555163502312901
xpVX0pN4awk23DDPIJzNOg,0.7713300843841624
itiYX2LG5gYgJ7zaTwueCg,0.323921332935742
0JkC7O5FcIL5gHPaGGUjyA,0.1787997129490222
RwbkNpUZKk3RvaQH1K7uMw,7.761219149898487
qcwU5S49Z7GsTIvS-N49Xw,0.5771150696684583
Ra9j4hvHAHjRVho1A21hZg,0.37056983333317883
uM5zm0ICnwxusCidpOwTOQ,0.555236382861297
J3bkOy6cfgIb-z4P6IDN4Q,0.8020130876559908
Xg99DyMw5RYSB0esYH8f4g,0.6875365295504259
gszhLmEvw6L-0oQxTK41RQ,0.8761057019424062
NYrQqR9X9X1LAk22ZEuKXw,0.5388003368003978
x9XZ4q0IiGqwKp1bWSmPTA,1.0773073698283135
EIlK4sqOX_0XZZg8WAPdEQ,1.0986006588284698
UxXJ4pfWmJBsks4HjWGbOQ,0.0778253286286068
q-xRXgYHJgOn0uvkI9oMPg,0.6149128393925787
dbUpJ6yfpwKMfZXAWalHjA,1.8787066190194794
Q_FJ4qUcCN_QRyPDiVQl3w,0.3444852064890118
yXdRFRPYqYmLJafsbIl01w,0.36925172367069203
2niyFhdYocsFKa89ks6WeQ,0.614071163289835
c9UD2-0O-O5giBT5i25WEg,0.6007192303760706
UD9zgBBetBGhbDaJgxHSIg,0.35732478106066146
qCOK3SHePXGZ4AmTgHvwZw,2.2061215375412186
zW4505xkFEgGpYyPJH1NUw,0.5363768704525845
PmAkd8-SWDQuDmZg-_TNpA,0.589840381148035
y0ZqwjZmmiKn4BLw2wCs4A,0.35094174008493484
v36rj5g8i09OgLpTzqi_xg,0.988143024575062
09SSeYDIc_Onn5UDf74kJw,0.5962473158965352
Q_vXpZ3da2dLLNccTMku_g,0.23793269862577526
tRV1FcG8lh78isRftMPmYw,0.8883028965588724
2R5ledvk-ZYpE1go4TIXSg,1.3641003542815529
Sqx7n5woxjYRYtU7NMwO7A,0.3186891280103685
fLZ6orhxBSt4UpyQN30Thw,1.195390865801977
DAe0R5_VOPYUJHfC31p7pA,0.5143445777857374
FpMIIiewhiXFXP4bE0BnDA,2.1017083070384848
2Qv7_SQ76vcSu5oxftWs4Q,1.679237784282594
qzyDJvHN5gSE8rEVUmVw6g,1.334020060126468
HTgPuoq5ioPLKflUpvHFJg,7.883997119027454
